dataset,dim,random_state,method,metric1,metric2,bcmo_metric1,bcmo_metric2,metric1_difference,metric2_difference
exp5,9,4,R=64,292.4695739746094,390.3252563476562,287.3083852296984,381.9364486044747,5.161188744910987,8.388807743181474
exp5,9,4,Spline-ETO,292.2861633300781,389.6213073730469,287.3083852296984,381.9364486044747,4.977778100379737,7.684858768572155
exp5,9,4,Spline-QFR,296.6251220703125,407.0617980957031,287.3083852296984,381.9364486044747,9.316736840614112,25.125349491228405
exp5,9,4,lambda=0.1,292.8569030761719,403.6297607421875,287.3083852296984,381.9364486044747,5.548517846473487,21.69331213771278
exp5,9,4,lambda=0.3,294.379638671875,396.08447265625,287.3083852296984,381.9364486044747,7.071253442176612,14.14802405177528
exp5,9,4,lambda=0.5,293.1789855957031,392.4060668945312,287.3083852296984,381.9364486044747,5.870600366004737,10.469618290056474
exp5,9,4,lambda=0.7,292.0970153808594,392.5853881835938,287.3083852296984,381.9364486044747,4.788630151160987,10.648939579119087
exp5,9,4,lambda=0.9,291.7417602539062,389.7301330566406,287.3083852296984,381.9364486044747,4.433375024207805,7.793684452165905
exp5,9,14,ERM,108.68211495554674,425.7016975212452,108.64003214455688,275.8132220264702,0.04208281098985367,149.88847549477498
exp5,9,14,ERM-NN,110.19531667609446,430.3852522165234,108.64003214455688,275.8132220264702,1.5552845315375805,154.57203019005317
exp5,9,14,LightGBM,108.89675824321132,424.22291612871646,108.64003214455688,275.8132220264702,0.25672609865443974,148.40969410224625
exp5,9,14,M=128,110.2551727294922,281.8796081542969,108.64003214455688,275.8132220264702,1.6151405849353182,6.066386127826661
exp5,9,14,M=2048,110.3156585693359,281.6876831054688,108.64003214455688,275.8132220264702,1.6756264247790114,5.874461078998593
exp5,9,14,M=32,110.4113311767578,285.1314697265625,108.64003214455688,275.8132220264702,1.7712990322009148,9.318247700092286
exp5,9,14,M=512,110.2550048828125,281.6522216796875,108.64003214455688,275.8132220264702,1.6149727382556165,5.838999653217286
exp5,9,14,M=8,110.1828918457031,283.3594055175781,108.64003214455688,275.8132220264702,1.542859701146213,7.546183491107911
exp5,9,14,R=1,110.2267990112305,281.7067565917969,108.64003214455688,275.8132220264702,1.5867668666736137,5.893534565326661
exp5,9,14,R=16,110.2551727294922,281.8796081542969,108.64003214455688,275.8132220264702,1.6151405849353182,6.066386127826661
exp5,9,14,R=256,110.0549468994141,281.3992309570312,108.64003214455688,275.8132220264702,1.4149147548572216,5.586008930560979
exp5,9,14,R=4,110.1767501831055,281.5563049316406,108.64003214455688,275.8132220264702,1.5367180385486137,5.743082905170411
exp5,9,14,R=64,110.2893295288086,281.8436584472656,108.64003214455688,275.8132220264702,1.6492973842517102,6.030436420795411
exp5,9,14,Spline-ETO,109.8589172363281,281.4254455566406,108.64003214455688,275.8132220264702,1.218885091771213,5.612223530170411
exp5,9,14,Spline-QFR,124.3567504882812,310.0012817382812,108.64003214455688,275.8132220264702,15.71671834372431,34.18805971181098
exp5,9,14,lambda=0.1,110.4504089355469,353.1896057128906,108.64003214455688,275.8132220264702,1.81037679099002,77.37638368642041
exp5,9,14,lambda=0.3,110.3765106201172,305.4883422851562,108.64003214455688,275.8132220264702,1.7364784755603182,29.67512025868598
exp5,9,14,lambda=0.5,110.2551727294922,281.8796081542969,108.64003214455688,275.8132220264702,1.6151405849353182,6.066386127826661
exp5,9,14,lambda=0.7,109.5791397094727,278.8417663574219,108.64003214455688,275.8132220264702,0.9391075649158154,3.028544330951661
exp5,9,14,lambda=0.9,110.2465133666992,281.6493835449219,108.64003214455688,275.8132220264702,1.606481222142321,5.836161518451661
exp5,9,15,ERM,491.1467731538438,273.3497893772513,490.9512131741817,228.39143508903368,0.19555997966210725,44.958354288217606
exp5,9,15,ERM-NN,493.1718298970063,275.3749613854085,490.9512131741817,228.39143508903368,2.220616722824616,46.983526296374805
exp5,9,15,LightGBM,493.12632491656007,275.8361983236883,490.9512131741817,228.39143508903368,2.1751117423783626,47.4447632346546
exp5,9,15,M=128,492.5242614746094,230.3046569824219,490.9512131741817,228.39143508903368,1.573048300427672,1.9132218933882257
exp5,9,15,M=2048,492.4114074707031,232.1983184814453,490.9512131741817,228.39143508903368,1.460194296521422,3.8068833924116348
exp5,9,15,M=32,492.3788146972656,230.1120300292969,490.9512131741817,228.39143508903368,1.427601523083922,1.7205949402632257
exp5,9,15,M=512,492.6122436523438,230.4933471679688,490.9512131741817,228.39143508903368,1.661030478162104,2.101912078935129
exp5,9,15,M=8,492.4739990234375,230.6084289550781,490.9512131741817,228.39143508903368,1.522785849255797,2.216993866044419
exp5,9,15,R=1,491.7868347167969,230.2287445068359,490.9512131741817,228.39143508903368,0.8356215426151721,1.8373094178022313
exp5,9,15,R=16,492.5242614746094,230.3046569824219,490.9512131741817,228.39143508903368,1.573048300427672,1.9132218933882257
exp5,9,15,R=256,492.5113220214844,230.3132629394531,490.9512131741817,228.39143508903368,1.560108847302672,1.9218278504194188
exp5,9,15,R=4,492.1704406738281,230.5865020751953,490.9512131741817,228.39143508903368,1.219227499646422,2.1950669861616348
exp5,9,15,R=64,492.5062561035156,230.2769012451172,490.9512131741817,228.39143508903368,1.555042929333922,1.8854661560835098
exp5,9,15,Spline-ETO,493.6387634277344,231.0235137939453,490.9512131741817,228.39143508903368,2.687550253552672,2.6320787049116348
exp5,9,15,Spline-QFR,579.16943359375,252.7246246337891,490.9512131741817,228.39143508903368,88.2182204195683,24.333189544755413
exp5,9,15,lambda=0.1,491.8786010742188,234.2349853515625,490.9512131741817,228.39143508903368,0.9273879000371039,5.843550262528822
exp5,9,15,lambda=0.3,492.050048828125,232.8715362548828,490.9512131741817,228.39143508903368,1.098835653943297,4.480101165849135
exp5,9,15,lambda=0.5,492.5242614746094,230.3046569824219,490.9512131741817,228.39143508903368,1.573048300427672,1.9132218933882257
exp5,9,15,lambda=0.7,492.7530212402344,230.0625762939453,490.9512131741817,228.39143508903368,1.801808066052672,1.6711412049116348
exp5,9,15,lambda=0.9,493.0764465332031,230.121337890625,490.9512131741817,228.39143508903368,2.125233359021422,1.7299028015913223
exp5,9,18,ERM,284.7093240939451,643.9458799559279,284.68023956238346,377.2165492297179,0.029084531561636595,266.72933072621004
exp5,9,18,ERM-NN,287.38020321770296,650.4673527437777,284.68023956238346,377.2165492297179,2.6999636553194932,273.25080351405984
exp5,9,18,LightGBM,284.7119534009571,642.5436767036094,284.68023956238346,377.2165492297179,0.031713838573637076,265.32712747389155
exp5,9,18,M=128,287.0928039550781,384.6665954589844,284.68023956238346,377.2165492297179,2.4125643926946623,7.450046229266491
exp5,9,18,M=2048,287.0601806640625,381.7606201171875,284.68023956238346,377.2165492297179,2.3799411016790373,4.544070887469616
exp5,9,18,M=32,287.1637878417969,385.2756652832031,284.68023956238346,377.2165492297179,2.4835482794134123,8.05911605348524
exp5,9,18,M=512,287.4825134277344,382.4129638671875,284.68023956238346,377.2165492297179,2.8022738653509123,5.196414637469616
exp5,9,18,M=8,286.9718627929688,397.3225708007812,284.68023956238346,377.2165492297179,2.291623230585344,20.10602157106331
exp5,9,18,R=1,287.9618225097656,386.9888916015625,284.68023956238346,377.2165492297179,3.2815829473821623,9.772342371844616
exp5,9,18,R=16,287.0928039550781,384.6665954589844,284.68023956238346,377.2165492297179,2.4125643926946623,7.450046229266491
exp5,9,18,R=256,287.1658325195312,384.7965087890625,284.68023956238346,377.2165492297179,2.4855929571477304,7.579959559344616
exp5,9,18,R=4,287.1777648925781,384.8727416992188,284.68023956238346,377.2165492297179,2.4975253301946623,7.6561924695009225
exp5,9,18,R=64,287.1544494628906,390.1727294921875,284.68023956238346,377.2165492297179,2.4742099005071623,12.956180262469616
exp5,9,18,Spline-ETO,287.0424194335938,382.7777099609375,284.68023956238346,377.2165492297179,2.362179871210344,5.561160731219616
exp5,9,18,Spline-QFR,308.7032470703125,398.5977783203125,284.68023956238346,377.2165492297179,24.023007507929037,21.381229090594616
exp5,9,18,lambda=0.1,287.5578918457031,401.5498046875,284.68023956238346,377.2165492297179,2.8776522833196623,24.333255457782116
exp5,9,18,lambda=0.3,286.9970703125,383.9789428710938,284.68023956238346,377.2165492297179,2.3168307501165373,6.7623936413759225
exp5,9,18,lambda=0.5,287.0928039550781,384.6665954589844,284.68023956238346,377.2165492297179,2.4125643926946623,7.450046229266491
exp5,9,18,lambda=0.7,287.1338806152344,383.0572509765625,284.68023956238346,377.2165492297179,2.4536410528509123,5.840701746844616
exp5,9,18,lambda=0.9,287.1684875488281,382.8708801269531,284.68023956238346,377.2165492297179,2.4882479864446623,5.654330897235241
exp5,9,29,ERM,657.1878644244113,469.8117813738056,656.9113743950943,293.34809118734637,0.2764900293169603,176.46369018645925
exp5,9,29,ERM-NN,656.7439481152255,466.742545919505,656.9113743950943,293.34809118734637,-0.16742627986877778,173.39445473215864
exp5,9,29,LightGBM,658.7036259285336,459.52684368482295,656.9113743950943,293.34809118734637,1.7922515334392983,166.17875249747658
exp5,9,29,M=128,659.9434814453125,299.3407287597656,656.9113743950943,293.34809118734637,3.032107050218201,5.992637572419255
exp5,9,29,M=2048,659.8798217773438,299.4353332519531,656.9113743950943,293.34809118734637,2.968447382249451,6.087242064606755
exp5,9,29,M=32,660.425048828125,299.7337036132812,656.9113743950943,293.34809118734637,3.513674433030701,6.3856124259348235
exp5,9,29,M=512,659.8809814453125,299.2355041503906,656.9113743950943,293.34809118734637,2.969607050218201,5.887412963044255
exp5,9,29,M=8,660.5330200195312,305.3103637695312,656.9113743950943,293.34809118734637,3.621645624436951,11.962272582184823
exp5,9,29,R=1,659.9580688476562,299.3202819824219,656.9113743950943,293.34809118734637,3.046694452561951,5.972190795075505
exp5,9,29,R=16,659.9434814453125,299.3407287597656,656.9113743950943,293.34809118734637,3.032107050218201,5.992637572419255
exp5,9,29,R=256,659.9132080078125,299.3273620605469,656.9113743950943,293.34809118734637,3.001833612718201,5.979270873200505
exp5,9,29,R=4,659.9182739257812,299.3688354492188,656.9113743950943,293.34809118734637,3.006899530686951,6.020744261872437
exp5,9,29,R=64,659.9489135742188,299.3373413085938,656.9113743950943,293.34809118734637,3.037539179124451,5.989250121247437
exp5,9,29,Spline-ETO,659.4991455078125,296.1454467773438,656.9113743950943,293.34809118734637,2.587771112718201,2.797355589997437
exp5,9,29,Spline-QFR,669.408935546875,312.470458984375,656.9113743950943,293.34809118734637,12.497561151780701,19.12236779702863
exp5,9,29,lambda=0.1,659.1934814453125,324.3622741699219,656.9113743950943,293.34809118734637,2.282107050218201,31.014182982575505
exp5,9,29,lambda=0.3,658.9879150390625,302.6081848144531,656.9113743950943,293.34809118734637,2.076540643968201,9.260093627106755
exp5,9,29,lambda=0.5,659.9434814453125,299.3407287597656,656.9113743950943,293.34809118734637,3.032107050218201,5.992637572419255
exp5,9,29,lambda=0.7,660.5020141601562,297.6002197265625,656.9113743950943,293.34809118734637,3.590639765061951,4.25212853921613
exp5,9,29,lambda=0.9,661.008544921875,296.5680847167969,656.9113743950943,293.34809118734637,4.097170526780701,3.2199935294505053
exp5,9,32,ERM,212.3957621146668,513.5368260608157,212.31865315461064,327.22099884152476,0.07710896005616519,186.3158272192909
exp5,9,32,ERM-NN,212.84714999877696,516.9321466112278,212.31865315461064,327.22099884152476,0.5284968441663125,189.71114776970308
exp5,9,32,LightGBM,212.9012875506851,556.6495889775598,212.31865315461064,327.22099884152476,0.582634396074468,229.42859013603504
exp5,9,32,M=128,213.9445648193359,330.6107177734375,212.31865315461064,327.22099884152476,1.6259116647252654,3.389718931912739
exp5,9,32,M=2048,214.4968109130859,333.3771057128906,212.31865315461064,327.22099884152476,2.1781577584752654,6.156106871365864
exp5,9,32,M=32,214.1285400390625,330.1671142578125,212.31865315461064,327.22099884152476,1.8098868844518563,2.946115416287739
exp5,9,32,M=512,214.343505859375,331.4170227050781,212.31865315461064,327.22099884152476,2.0248527047643563,4.196023863553364
exp5,9,32,M=8,218.6900329589844,330.74169921875,212.31865315461064,327.22099884152476,6.37137980437376,3.520700377225239
exp5,9,32,R=1,214.4869232177734,332.5344543457031,212.31865315461064,327.22099884152476,2.1682700631627654,5.313455504178364
exp5,9,32,R=16,213.9445648193359,330.6107177734375,212.31865315461064,327.22099884152476,1.6259116647252654,3.389718931912739
exp5,9,32,R=256,214.2446746826172,330.8301696777344,212.31865315461064,327.22099884152476,1.9260215280065438,3.609170836209614
exp5,9,32,R=4,213.8405303955078,330.8804321289062,212.31865315461064,327.22099884152476,1.5218772408971688,3.6594332873814324
exp5,9,32,R=64,214.2475128173828,330.7574157714844,212.31865315461064,327.22099884152476,1.9288596627721688,3.536416929959614
exp5,9,32,Spline-ETO,216.2805633544922,329.22509765625,212.31865315461064,327.22099884152476,3.961910199881544,2.004098814725239
exp5,9,32,Spline-QFR,222.3592681884766,346.291015625,212.31865315461064,327.22099884152476,10.040615033865947,19.07001678347524
exp5,9,32,lambda=0.1,212.6586151123047,412.7185363769531,212.31865315461064,327.22099884152476,0.3399619576940438,85.49753753542836
exp5,9,32,lambda=0.3,214.6159057617188,333.694091796875,212.31865315461064,327.22099884152476,2.297252607108163,6.473092955350239
exp5,9,32,lambda=0.5,213.9445648193359,330.6107177734375,212.31865315461064,327.22099884152476,1.6259116647252654,3.389718931912739
exp5,9,32,lambda=0.7,212.8225250244141,329.78515625,212.31865315461064,327.22099884152476,0.5038718698034472,2.564157408475239
exp5,9,32,lambda=0.9,214.6896514892578,329.1303405761719,212.31865315461064,327.22099884152476,2.370998334647169,1.9093417346471142
exp5,9,36,ERM,258.95062658879704,406.187924861883,258.8738010761667,306.5272325698357,0.07682551263030746,99.66069229204732
exp5,9,36,ERM-NN,260.2439867061478,408.4589276067902,258.8738010761667,306.5272325698357,1.3701856299810515,101.93169503695452
exp5,9,36,LightGBM,260.66292980538486,409.64225019611234,258.8738010761667,306.5272325698357,1.7891287292181346,103.11501762627665
exp5,9,36,M=128,260.8908081054688,314.7288818359375,258.8738010761667,306.5272325698357,2.0170070293020785,8.20164926610181
exp5,9,36,M=2048,260.8868408203125,316.5160522460938,258.8738010761667,306.5272325698357,2.0130397441457717,9.988819676258117
exp5,9,36,M=32,260.7972106933594,312.21875,258.8738010761667,306.5272325698357,1.9234096171926467,5.6915174301643106
exp5,9,36,M=512,261.0192260742188,315.4216003417969,258.8738010761667,306.5272325698357,2.1454249980520785,8.894367771961186
exp5,9,36,M=8,260.6994323730469,310.0564270019531,258.8738010761667,306.5272325698357,1.8256312968801467,3.5291944321174356
exp5,9,36,R=1,260.9480285644531,313.7847290039062,258.8738010761667,306.5272325698357,2.0742274882863967,7.257496434070504
exp5,9,36,R=16,260.8908081054688,314.7288818359375,258.8738010761667,306.5272325698357,2.0170070293020785,8.20164926610181
exp5,9,36,R=256,260.8570251464844,314.2942199707031,258.8738010761667,306.5272325698357,1.9832240703176467,7.7669874008674356
exp5,9,36,R=4,260.8524169921875,314.4762268066406,258.8738010761667,306.5272325698357,1.9786159160207717,7.9489942368049356
exp5,9,36,R=64,260.8345642089844,315.7099304199219,258.8738010761667,306.5272325698357,1.9607631328176467,9.182697850086186
exp5,9,36,Spline-ETO,259.771484375,308.7273559570312,258.8738010761667,306.5272325698357,0.8976832988332717,2.2001233871955037
exp5,9,36,Spline-QFR,265.6495056152344,316.0309753417969,258.8738010761667,306.5272325698357,6.775704539067647,9.503742771961186
exp5,9,36,lambda=0.1,261.1903076171875,310.4349975585938,258.8738010761667,306.5272325698357,2.3165065410207717,3.9077649887581174
exp5,9,36,lambda=0.3,260.8452453613281,315.8930969238281,258.8738010761667,306.5272325698357,1.9714442851613967,9.365864353992436
exp5,9,36,lambda=0.5,260.8908081054688,314.7288818359375,258.8738010761667,306.5272325698357,2.0170070293020785,8.20164926610181
exp5,9,36,lambda=0.7,260.298583984375,309.1746826171875,258.8738010761667,306.5272325698357,1.4247829082082717,2.6474500473518106
exp5,9,36,lambda=0.9,259.9075012207031,309.0753784179688,258.8738010761667,306.5272325698357,1.0337001445363967,2.5481458481331174
exp5,9,82,ERM,96.59281493949022,116.58979201178036,96.5535652590198,111.26224993720491,0.039249680470419435,5.327542074575447
exp5,9,82,ERM-NN,98.04177521670312,118.4612134130459,96.5535652590198,111.26224993720491,1.4882099576833099,7.1989634758409835
exp5,9,82,LightGBM,96.8713251659251,116.980946405653,96.5535652590198,111.26224993720491,0.31775990690529454,5.718696468448087
exp5,9,82,M=128,97.6724624633789,112.8611602783203,96.5535652590198,111.26224993720491,1.1188972043591008,1.5989103411153849
exp5,9,82,M=2048,97.60222625732422,112.7883605957031,96.5535652590198,111.26224993720491,1.0486609983044133,1.5261106584981832
exp5,9,82,M=32,97.65756225585938,112.8700561523438,96.5535652590198,111.26224993720491,1.1039969968395695,1.6078062151388934
exp5,9,82,M=512,97.70549011230469,112.8775863647461,96.5535652590198,111.26224993720491,1.151924853284882,1.6153364275411803
exp5,9,82,M=8,97.68922424316406,112.8304977416992,96.5535652590198,111.26224993720491,1.135658984144257,1.5682478044942911
exp5,9,82,R=1,97.66696166992188,112.8789520263672,96.5535652590198,111.26224993720491,1.1133964109020695,1.6167020891622883
exp5,9,82,R=16,97.6724624633789,112.8611602783203,96.5535652590198,111.26224993720491,1.1188972043591008,1.5989103411153849
exp5,9,82,R=256,97.71519470214844,112.9173812866211,96.5535652590198,111.26224993720491,1.161629443128632,1.6551313494161803
exp5,9,82,R=4,97.68732452392578,112.900146484375,96.5535652590198,111.26224993720491,1.1337592649059758,1.6378965471700866
exp5,9,82,R=64,97.64913940429688,112.8272247314453,96.5535652590198,111.26224993720491,1.0955741452770695,1.5649747942403849
